"Date","DivName","MnDischarge_cfs"
2009-10-21,"PERCN",100.0625
2009-10-22,"PERCN",100.479166666667
2009-10-23,"PERCN",140.395833333333
2009-10-24,"PERCN",139.958333333333
2009-10-25,"PERCN",73.1666666666667
2009-10-26,"PERCN",53.9583333333333
2009-10-27,"PERCN",50.1666666666667
2009-10-28,"PERCN",47.0208333333333
2009-10-29,"PERCN",55.5416666666667
2009-10-30,"PERCN",55.0208333333333
2009-10-31,"PERCN",27.9375
2009-11-01,"PERCN",10.4166666666667
2009-11-02,"PERCN",10.3125
2009-11-03,"PERCN",10.2888888888889
2009-11-04,"PERCN",10.4166666666667
2009-11-05,"PERCN",10.3333333333333
2009-11-06,"PERCN",10.4375
2009-11-07,"PERCN",10.2708333333333
2009-11-08,"PERCN",10.3333333333333
2009-11-09,"PERCN",10.3333333333333
2009-11-10,"PERCN",10.4375
2009-11-11,"PERCN",12.3541666666667
2009-11-12,"PERCN",10.3541666666667
2009-11-13,"PERCN",10.5208333333333
2009-11-14,"PERCN",10.7291666666667
2009-11-15,"PERCN",10.6875
2009-11-16,"PERCN",13.5625
2009-11-17,"PERCN",534.625
2009-11-18,"PERCN",437.727272727273
2009-11-19,"PERCN",0
2009-11-20,"PERCN",0
2009-11-21,"PERCN",0
2009-11-22,"PERCN",0
2009-11-23,"PERCN",0
2009-11-24,"PERCN",0
2009-11-25,"PERCN",0
2009-11-26,"PERCN",0
2009-11-27,"PERCN",0
2009-11-28,"PERCN",0
2009-11-29,"PERCN",0
2009-11-30,"PERCN",0
2009-12-01,"PERCN",0
2009-12-02,"PERCN",0
2009-12-03,"PERCN",0
2009-12-04,"PERCN",0
2009-12-05,"PERCN",NA
2009-12-06,"PERCN",NA
2009-12-07,"PERCN",0
2009-12-08,"PERCN",0
2009-12-09,"PERCN",0
2009-12-10,"PERCN",0
2009-12-11,"PERCN",0
2009-12-12,"PERCN",0
2009-12-13,"PERCN",0
2009-12-14,"PERCN",0
2009-12-15,"PERCN",0
2009-12-16,"PERCN",0
2009-12-17,"PERCN",0
2009-12-18,"PERCN",0
2009-12-19,"PERCN",0
2009-12-20,"PERCN",0
2009-12-21,"PERCN",0
2009-12-22,"PERCN",0
2009-12-23,"PERCN",0
2009-12-24,"PERCN",0
2009-12-25,"PERCN",0
2009-12-26,"PERCN",0
2009-12-27,"PERCN",0
2009-12-28,"PERCN",0
2009-12-29,"PERCN",0
2009-12-30,"PERCN",0
2009-12-31,"PERCN",0
2010-01-01,"PERCN",0
2010-01-02,"PERCN",0
2010-01-03,"PERCN",NA
2010-01-04,"PERCN",NA
2010-01-05,"PERCN",0
2010-01-06,"PERCN",0
2010-01-07,"PERCN",0
2010-01-08,"PERCN",0
2010-01-09,"PERCN",0
2010-01-10,"PERCN",0
2010-01-11,"PERCN",0
2010-01-12,"PERCN",0
2010-01-13,"PERCN",0
2010-01-14,"PERCN",0
2010-01-15,"PERCN",NA
2010-01-16,"PERCN",NA
2010-01-17,"PERCN",NA
2010-01-18,"PERCN",NA
2010-01-19,"PERCN",0
2010-01-20,"PERCN",NA
2010-01-21,"PERCN",0
2010-01-22,"PERCN",0
2010-01-23,"PERCN",0
2010-01-24,"PERCN",0
2010-01-25,"PERCN",0
2010-01-26,"PERCN",0
2010-01-27,"PERCN",0
2010-01-28,"PERCN",0
2010-01-29,"PERCN",0
2010-01-30,"PERCN",0
2010-01-31,"PERCN",0
2010-02-01,"PERCN",0
2010-02-02,"PERCN",0
2010-02-03,"PERCN",0
2010-02-04,"PERCN",NA
2010-02-05,"PERCN",0
2010-02-06,"PERCN",0
2010-02-07,"PERCN",0
2010-02-08,"PERCN",0
2010-02-09,"PERCN",0
2010-02-10,"PERCN",0
2010-02-11,"PERCN",0
2010-02-12,"PERCN",0
2010-02-13,"PERCN",0
2010-02-14,"PERCN",0
2010-02-15,"PERCN",0
2010-02-16,"PERCN",0
2010-02-17,"PERCN",0
2010-02-18,"PERCN",0
2010-02-19,"PERCN",0
2010-02-20,"PERCN",0
2010-02-21,"PERCN",0
2010-02-22,"PERCN",0
2010-02-23,"PERCN",0
2010-02-24,"PERCN",0
2010-02-25,"PERCN",0
2010-02-26,"PERCN",5.15151515151515
2010-02-27,"PERCN",10
2010-02-28,"PERCN",10
2010-03-01,"PERCN",10
2010-03-02,"PERCN",10
2010-03-03,"PERCN",10
2010-03-04,"PERCN",97.7708333333333
2010-03-05,"PERCN",75.7708333333333
2010-03-06,"PERCN",76.5
2010-03-07,"PERCN",75.3333333333333
2010-03-08,"PERCN",77.2916666666667
2010-03-09,"PERCN",92.2708333333333
2010-03-10,"PERCN",93.5833333333333
2010-03-11,"PERCN",87.625
2010-03-12,"PERCN",93.6458333333333
2010-03-13,"PERCN",129.770833333333
2010-03-14,"PERCN",127.913043478261
2010-03-15,"PERCN",127.958333333333
2010-03-16,"PERCN",142.666666666667
2010-03-17,"PERCN",149.125
2010-03-18,"PERCN",167.875
2010-03-19,"PERCN",169.25
2010-03-20,"PERCN",107.25
2010-03-21,"PERCN",70
2010-03-22,"PERCN",110.25
2010-03-23,"PERCN",378.625
2010-03-24,"PERCN",568.9375
2010-03-25,"PERCN",147.291666666667
2010-03-26,"PERCN",159.229166666667
2010-03-27,"PERCN",158.916666666667
2010-03-28,"PERCN",163.3125
2010-03-29,"PERCN",181
2010-03-30,"PERCN",190.25
2010-03-31,"PERCN",199.875
2010-04-01,"PERCN",201.1875
2010-04-02,"PERCN",200.125
2010-04-03,"PERCN",199.708333333333
2010-04-04,"PERCN",200.541666666667
2010-04-05,"PERCN",196.75
2010-04-06,"PERCN",191.4375
2010-04-07,"PERCN",199.386363636364
2010-04-08,"PERCN",199.145833333333
2010-04-09,"PERCN",199.0625
2010-04-10,"PERCN",199.729166666667
2010-04-11,"PERCN",198.604166666667
2010-04-12,"PERCN",199.958333333333
2010-04-13,"PERCN",180.104166666667
2010-04-14,"PERCN",185.583333333333
2010-04-15,"PERCN",193.729166666667
2010-04-16,"PERCN",207.145833333333
2010-04-17,"PERCN",205.5
2010-04-18,"PERCN",201
2010-04-19,"PERCN",178.354166666667
2010-04-20,"PERCN",186.333333333333
2010-04-21,"PERCN",161.708333333333
2010-04-22,"PERCN",153.020833333333
2010-04-23,"PERCN",155.354166666667
2010-04-24,"PERCN",140.479166666667
2010-04-25,"PERCN",143.5625
2010-04-26,"PERCN",101.895833333333
2010-04-27,"PERCN",153.083333333333
2010-04-28,"PERCN",161.708333333333
2010-04-29,"PERCN",189.166666666667
2010-04-30,"PERCN",198.458333333333
2010-05-01,"PERCN",195.145833333333
2010-05-02,"PERCN",198.8125
2010-05-03,"PERCN",185.895833333333
2010-05-04,"PERCN",166.520833333333
2010-05-05,"PERCN",151.625
2010-05-06,"PERCN",176.645833333333
2010-05-07,"PERCN",186
2010-05-08,"PERCN",200.104166666667
2010-05-09,"PERCN",197.6875
2010-05-10,"PERCN",197.875
2010-05-11,"PERCN",180.166666666667
2010-05-12,"PERCN",180.75
2010-05-13,"PERCN",118.875
2010-05-14,"PERCN",168.229166666667
2010-05-15,"PERCN",201.541666666667
2010-05-16,"PERCN",198.770833333333
2010-05-17,"PERCN",200.333333333333
2010-05-18,"PERCN",200.477272727273
2010-05-19,"PERCN",199.8125
2010-05-20,"PERCN",201.270833333333
2010-05-21,"PERCN",205.520833333333
2010-05-22,"PERCN",200.229166666667
2010-05-23,"PERCN",178.083333333333
2010-05-24,"PERCN",190.729166666667
2010-05-25,"PERCN",177.979166666667
2010-05-26,"PERCN",170.020833333333
2010-05-27,"PERCN",176.583333333333
2010-05-28,"PERCN",177.375
2010-05-29,"PERCN",194.666666666667
2010-05-30,"PERCN",190.395833333333
2010-05-31,"PERCN",190.1875
2010-06-01,"PERCN",185.97619047619
2010-06-02,"PERCN",179.893617021277
2010-06-03,"PERCN",180.166666666667
2010-06-04,"PERCN",179.895833333333
2010-06-05,"PERCN",179.979166666667
2010-06-06,"PERCN",179.791666666667
2010-06-07,"PERCN",180.3125
2010-06-08,"PERCN",190.5
2010-06-09,"PERCN",217.75
2010-06-10,"PERCN",213.979166666667
2010-06-11,"PERCN",221.458333333333
2010-06-12,"PERCN",224.833333333333
2010-06-13,"PERCN",225.333333333333
2010-06-14,"PERCN",210.625
2010-06-15,"PERCN",204.958333333333
2010-06-16,"PERCN",219.104166666667
2010-06-17,"PERCN",206.9375
2010-06-18,"PERCN",172.291666666667
2010-06-19,"PERCN",109.729166666667
2010-06-20,"PERCN",50.75
2010-06-21,"PERCN",74.0208333333333
2010-06-22,"PERCN",122.541666666667
2010-06-23,"PERCN",201.291666666667
2010-06-24,"PERCN",228.958333333333
2010-06-25,"PERCN",235.1875
2010-06-26,"PERCN",247.333333333333
2010-06-27,"PERCN",237.604166666667
2010-06-28,"PERCN",189.645833333333
2010-06-29,"PERCN",183.104166666667
2010-06-30,"PERCN",182.729166666667
2010-07-01,"PERCN",158.541666666667
2010-07-02,"PERCN",140.770833333333
2010-07-03,"PERCN",105.0625
2010-07-04,"PERCN",104.895833333333
2010-07-05,"PERCN",163.229166666667
2010-07-06,"PERCN",185.041666666667
2010-07-07,"PERCN",209.479166666667
2010-07-08,"PERCN",217.375
2010-07-09,"PERCN",187.041666666667
2010-07-10,"PERCN",187.708333333333
2010-07-11,"PERCN",189.645833333333
2010-07-12,"PERCN",183.708333333333
2010-07-13,"PERCN",163.958333333333
2010-07-14,"PERCN",137.833333333333
2010-07-15,"PERCN",160.1875
2010-07-16,"PERCN",195.125
2010-07-17,"PERCN",224.083333333333
2010-07-18,"PERCN",235.125
2010-07-19,"PERCN",237.979166666667
2010-07-20,"PERCN",228.770833333333
2010-07-21,"PERCN",178.583333333333
2010-07-22,"PERCN",211.791666666667
2010-07-23,"PERCN",234.3125
2010-07-24,"PERCN",242.3125
2010-07-25,"PERCN",225.104166666667
2010-07-26,"PERCN",200.8125
2010-07-27,"PERCN",166.625
2010-07-28,"PERCN",146.5625
2010-07-29,"PERCN",125.4375
2010-07-30,"PERCN",95.2708333333333
2010-07-31,"PERCN",95.0833333333333
2010-08-01,"PERCN",95.1875
2010-08-02,"PERCN",103.125
2010-08-03,"PERCN",100.625
2010-08-04,"PERCN",117.8125
2010-08-05,"PERCN",175.0625
2010-08-06,"PERCN",174.4375
2010-08-07,"PERCN",174.375
2010-08-08,"PERCN",175.208333333333
2010-08-09,"PERCN",180.395833333333
2010-08-10,"PERCN",175.770833333333
2010-08-11,"PERCN",172.208333333333
2010-08-12,"PERCN",160.833333333333
2010-08-13,"PERCN",167.291666666667
2010-08-14,"PERCN",215.4375
2010-08-15,"PERCN",219.958333333333
2010-08-16,"PERCN",195.458333333333
2010-08-17,"PERCN",195.270833333333
2010-08-18,"PERCN",180.604166666667
2010-08-19,"PERCN",182.125
2010-08-20,"PERCN",171.5
2010-08-21,"PERCN",166.916666666667
2010-08-22,"PERCN",151.708333333333
2010-08-23,"PERCN",178.041666666667
2010-08-24,"PERCN",185.229166666667
2010-08-25,"PERCN",187.895833333333
2010-08-26,"PERCN",159.291666666667
2010-08-27,"PERCN",152.604166666667
2010-08-28,"PERCN",160.041666666667
2010-08-29,"PERCN",159.6875
2010-08-30,"PERCN",165.25
2010-08-31,"PERCN",87.75
2010-09-01,"PERCN",110.083333333333
2010-09-02,"PERCN",163.645833333333
2010-09-03,"PERCN",164.895833333333
2010-09-04,"PERCN",167.25
2010-09-05,"PERCN",168.104166666667
2010-09-06,"PERCN",173.125
2010-09-07,"PERCN",165.340425531915
2010-09-08,"PERCN",165.145833333333
2010-09-09,"PERCN",165.25
2010-09-10,"PERCN",165.041666666667
2010-09-11,"PERCN",165.854166666667
2010-09-12,"PERCN",165.145833333333
2010-09-13,"PERCN",165
2010-09-14,"PERCN",165.041666666667
2010-09-15,"PERCN",169.958333333333
2010-09-16,"PERCN",165.625
2010-09-17,"PERCN",165.25
2010-09-18,"PERCN",165.729166666667
2010-09-19,"PERCN",191.604166666667
2010-09-20,"PERCN",175.3125
2010-09-21,"PERCN",187.916666666667
2010-09-22,"PERCN",156.354166666667
2010-09-23,"PERCN",95.6875
2010-09-24,"PERCN",81.4375
2010-09-25,"PERCN",95.7291666666667
2010-09-26,"PERCN",95.7291666666667
2010-09-27,"PERCN",121.125
2010-09-28,"PERCN",124.8125
2010-09-29,"PERCN",75.0416666666667
2010-09-30,"PERCN",85.8541666666667
2010-10-01,"PERCN",105.083333333333
2010-10-02,"PERCN",76.1458333333333
2010-10-03,"PERCN",113.833333333333
2010-10-04,"PERCN",156.458333333333
2010-10-05,"PERCN",130.5625
2010-10-06,"PERCN",113.833333333333
2010-10-07,"PERCN",103.125
2010-10-08,"PERCN",99.7291666666667
2010-10-09,"PERCN",102.520833333333
2010-10-10,"PERCN",108.604166666667
2010-10-11,"PERCN",114.583333333333
2010-10-12,"PERCN",109.791666666667
2010-10-13,"PERCN",89.8125
2010-10-14,"PERCN",64.2916666666667
2010-10-15,"PERCN",104.145833333333
2010-10-16,"PERCN",100.9375
2010-10-17,"PERCN",114.75
2010-10-18,"PERCN",108.291666666667
2010-10-19,"PERCN",119.75
2010-10-20,"PERCN",119.958333333333
2010-10-21,"PERCN",140.1875
2010-10-22,"PERCN",101.25
2010-10-23,"PERCN",100.25
2010-10-24,"PERCN",99.8333333333333
2010-10-25,"PERCN",104.875
2010-10-26,"PERCN",107.770833333333
2010-10-27,"PERCN",73.5833333333333
2010-10-28,"PERCN",64.5
2010-10-29,"PERCN",77.5
2010-10-30,"PERCN",68.375
2010-10-31,"PERCN",49.2291666666667
2010-11-01,"PERCN",22.2083333333333
2010-11-02,"PERCN",16.7291666666667
2010-11-03,"PERCN",15.2916666666667
2010-11-04,"PERCN",16.8444444444444
2010-11-05,"PERCN",12.4166666666667
2010-11-06,"PERCN",10.0208333333333
2010-11-07,"PERCN",10
2010-11-08,"PERCN",10
2010-11-09,"PERCN",11.8125
2010-11-10,"PERCN",16.5625
2010-11-11,"PERCN",10.0416666666667
2010-11-12,"PERCN",9.875
2010-11-13,"PERCN",10.1666666666667
2010-11-14,"PERCN",9.95833333333333
2010-11-15,"PERCN",6.85416666666667
2010-11-16,"PERCN",5
2010-11-17,"PERCN",5
2010-11-18,"PERCN",5
2010-11-19,"PERCN",5
2010-11-20,"PERCN",5
2010-11-21,"PERCN",5
2010-11-22,"PERCN",5
2010-11-23,"PERCN",5
2010-11-24,"PERCN",5
2010-11-25,"PERCN",5
2010-11-26,"PERCN",5
2010-11-27,"PERCN",5
2010-11-28,"PERCN",5
2010-11-29,"PERCN",5
2010-11-30,"PERCN",4.125
2010-12-01,"PERCN",0
2010-12-02,"PERCN",0
2010-12-03,"PERCN",0
2010-12-04,"PERCN",0
2010-12-05,"PERCN",0
2010-12-06,"PERCN",0
2010-12-07,"PERCN",0
2010-12-08,"PERCN",0
2010-12-09,"PERCN",0
2010-12-10,"PERCN",0
2010-12-11,"PERCN",0
2010-12-12,"PERCN",0
2010-12-13,"PERCN",0
2010-12-14,"PERCN",0
2010-12-15,"PERCN",0
2010-12-16,"PERCN",0
2010-12-17,"PERCN",0
2010-12-18,"PERCN",0
2010-12-19,"PERCN",0
2010-12-20,"PERCN",0
2010-12-21,"PERCN",0
2010-12-22,"PERCN",0
2010-12-23,"PERCN",0
2010-12-24,"PERCN",0
2010-12-25,"PERCN",0
2010-12-26,"PERCN",0
2010-12-27,"PERCN",0
2010-12-28,"PERCN",0
2010-12-29,"PERCN",0
2010-12-30,"PERCN",NA
2010-12-31,"PERCN",NA
2011-01-01,"PERCN",NA
2011-01-02,"PERCN",NA
2011-01-03,"PERCN",NA
2011-01-04,"PERCN",NA
2011-01-05,"PERCN",0
2011-01-06,"PERCN",0
2011-01-07,"PERCN",0
2011-01-08,"PERCN",0
2011-01-09,"PERCN",0
2011-01-10,"PERCN",0
2011-01-11,"PERCN",0
2011-01-12,"PERCN",0
2011-01-13,"PERCN",0
2011-01-14,"PERCN",0
2011-01-15,"PERCN",0
2011-01-16,"PERCN",0
2011-01-17,"PERCN",0
2011-01-18,"PERCN",0
2011-01-19,"PERCN",0
2011-01-20,"PERCN",0
2011-01-21,"PERCN",0
2011-01-22,"PERCN",0
2011-01-23,"PERCN",0
2011-01-24,"PERCN",0
2011-01-25,"PERCN",0
2011-01-26,"PERCN",0
2011-01-27,"PERCN",0
2011-01-28,"PERCN",0
2011-01-29,"PERCN",0
2011-01-30,"PERCN",0
2011-01-31,"PERCN",0
2011-02-01,"PERCN",0
2011-02-02,"PERCN",0
2011-02-03,"PERCN",0
2011-02-04,"PERCN",0
2011-02-05,"PERCN",0
2011-02-06,"PERCN",0
2011-02-07,"PERCN",0
2011-02-08,"PERCN",0
2011-02-09,"PERCN",0
2011-02-10,"PERCN",0
2011-02-11,"PERCN",0
2011-02-12,"PERCN",0
2011-02-13,"PERCN",0
2011-02-14,"PERCN",0
2011-02-15,"PERCN",0
2011-02-16,"PERCN",0
2011-02-17,"PERCN",0
2011-02-18,"PERCN",0
2011-02-19,"PERCN",0
2011-02-20,"PERCN",0
2011-02-21,"PERCN",0
2011-02-22,"PERCN",0
2011-02-23,"PERCN",0
2011-02-24,"PERCN",0
2011-02-25,"PERCN",0
2011-02-26,"PERCN",0
2011-02-27,"PERCN",0
2011-02-28,"PERCN",0
2011-03-01,"PERCN",0
2011-03-02,"PERCN",0
2011-03-03,"PERCN",0
2011-03-04,"PERCN",0
2011-03-05,"PERCN",0
2011-03-06,"PERCN",0
2011-03-07,"PERCN",0
2011-03-08,"PERCN",0
2011-03-09,"PERCN",0
2011-03-10,"PERCN",0
2011-03-11,"PERCN",0
2011-03-12,"PERCN",0
2011-03-13,"PERCN",0
2011-03-14,"PERCN",0
2011-03-15,"PERCN",0
2011-03-16,"PERCN",65.8958333333333
2011-03-17,"PERCN",160.104166666667
2011-03-18,"PERCN",150.375
2011-03-19,"PERCN",150.395833333333
2011-03-20,"PERCN",149.770833333333
2011-03-21,"PERCN",147.791666666667
2011-03-22,"PERCN",145.520833333333
2011-03-23,"PERCN",144.916666666667
2011-03-24,"PERCN",144.708333333333
2011-03-25,"PERCN",159.375
2011-03-26,"PERCN",164.958333333333
2011-03-27,"PERCN",164.666666666667
2011-03-28,"PERCN",163.125
2011-03-29,"PERCN",150.085106382979
2011-03-30,"PERCN",149.625
2011-03-31,"PERCN",150.0625
2011-04-01,"PERCN",143.604166666667
2011-04-02,"PERCN",47
2011-04-03,"PERCN",65.2708333333333
2011-04-04,"PERCN",120.3125
2011-04-05,"PERCN",120.145833333333
2011-04-06,"PERCN",105.354166666667
2011-04-07,"PERCN",116.25
2011-04-08,"PERCN",140.916666666667
2011-04-09,"PERCN",155.833333333333
2011-04-10,"PERCN",159.833333333333
2011-04-11,"PERCN",154.3125
2011-04-12,"PERCN",126.083333333333
2011-04-13,"PERCN",124.8125
2011-04-14,"PERCN",124.9375
2011-04-15,"PERCN",125.1875
2011-04-16,"PERCN",125.229166666667
2011-04-17,"PERCN",105.895833333333
2011-04-18,"PERCN",127.645833333333
2011-04-19,"PERCN",135.4375
2011-04-20,"PERCN",135.125
2011-04-21,"PERCN",152.6875
2011-04-22,"PERCN",159.604166666667
2011-04-23,"PERCN",155
2011-04-24,"PERCN",128.645833333333
2011-04-25,"PERCN",125.395833333333
2011-04-26,"PERCN",140.041666666667
2011-04-27,"PERCN",147.208333333333
2011-04-28,"PERCN",165.648648648649
2011-04-29,"PERCN",158.685714285714
2011-04-30,"PERCN",160.270833333333
2011-05-01,"PERCN",160.208333333333
2011-05-02,"PERCN",105.145833333333
2011-05-03,"PERCN",126.166666666667
2011-05-04,"PERCN",125.895833333333
2011-05-05,"PERCN",155.5
2011-05-06,"PERCN",167.1875
2011-05-07,"PERCN",186.333333333333
2011-05-08,"PERCN",195.520833333333
2011-05-09,"PERCN",179.166666666667
2011-05-10,"PERCN",166.208333333333
2011-05-11,"PERCN",148.6875
2011-05-12,"PERCN",123.333333333333
2011-05-13,"PERCN",139.604166666667
2011-05-14,"PERCN",133.875
2011-05-15,"PERCN",130.791666666667
2011-05-16,"PERCN",129.9375
2011-05-17,"PERCN",139.958333333333
2011-05-18,"PERCN",165.020833333333
2011-05-19,"PERCN",176.520833333333
2011-05-20,"PERCN",176.104166666667
2011-05-21,"PERCN",167.145833333333
2011-05-22,"PERCN",159.25
2011-05-23,"PERCN",142.583333333333
2011-05-24,"PERCN",139.395833333333
2011-05-25,"PERCN",138.770833333333
2011-05-26,"PERCN",136.25
2011-05-27,"PERCN",127.541666666667
2011-05-28,"PERCN",130.979166666667
2011-05-29,"PERCN",136.458333333333
2011-05-30,"PERCN",140
2011-05-31,"PERCN",140.333333333333
2011-06-01,"PERCN",139.9375
2011-06-02,"PERCN",140.604166666667
2011-06-03,"PERCN",146.041666666667
2011-06-04,"PERCN",148.666666666667
2011-06-05,"PERCN",145.895833333333
2011-06-06,"PERCN",139.958333333333
2011-06-07,"PERCN",152.1875
2011-06-08,"PERCN",165.333333333333
2011-06-09,"PERCN",169.441176470588
2011-06-10,"PERCN",170.083333333333
2011-06-11,"PERCN",163.645833333333
2011-06-12,"PERCN",153.354166666667
2011-06-13,"PERCN",130.3125
2011-06-14,"PERCN",143.479166666667
2011-06-15,"PERCN",154.729166666667
2011-06-16,"PERCN",164.395833333333
2011-06-17,"PERCN",182.208333333333
2011-06-18,"PERCN",195
2011-06-19,"PERCN",194.875
2011-06-20,"PERCN",195.208333333333
2011-06-21,"PERCN",195.125
2011-06-22,"PERCN",188.5
2011-06-23,"PERCN",174.791666666667
2011-06-24,"PERCN",170.375
2011-06-25,"PERCN",169.833333333333
2011-06-26,"PERCN",165.6875
2011-06-27,"PERCN",165.270833333333
2011-06-28,"PERCN",165.229166666667
2011-06-29,"PERCN",174.375
2011-06-30,"PERCN",162.895833333333
2011-07-01,"PERCN",154.770833333333
2011-07-02,"PERCN",154.5625
2011-07-03,"PERCN",155.229166666667
2011-07-04,"PERCN",175.0625
2011-07-05,"PERCN",185.25
2011-07-06,"PERCN",184.875
2011-07-07,"PERCN",174.125
2011-07-08,"PERCN",117.208333333333
2011-07-09,"PERCN",66.8958333333333
2011-07-10,"PERCN",133.770833333333
2011-07-11,"PERCN",197.8125
2011-07-12,"PERCN",219.958333333333
2011-07-13,"PERCN",220.479166666667
2011-07-14,"PERCN",204.604166666667
2011-07-15,"PERCN",171.291666666667
2011-07-16,"PERCN",180.041666666667
2011-07-17,"PERCN",167.083333333333
2011-07-18,"PERCN",144.770833333333
2011-07-19,"PERCN",149.541666666667
2011-07-20,"PERCN",150.479166666667
2011-07-21,"PERCN",176.717948717949
2011-07-22,"PERCN",NA
2011-07-23,"PERCN",NA
2011-07-24,"PERCN",NA
2011-07-25,"PERCN",NA
2011-07-26,"PERCN",149.25
2011-07-27,"PERCN",142.458333333333
2011-07-28,"PERCN",153.020833333333
2011-07-29,"PERCN",152.604166666667
2011-07-30,"PERCN",151.833333333333
2011-07-31,"PERCN",155.166666666667
2011-08-01,"PERCN",162.5
2011-08-02,"PERCN",176.6875
2011-08-03,"PERCN",162.553191489362
2011-08-04,"PERCN",154.583333333333
2011-08-05,"PERCN",165.458333333333
2011-08-06,"PERCN",151.395833333333
2011-08-07,"PERCN",120.75
2011-08-08,"PERCN",94.3125
2011-08-09,"PERCN",120
2011-08-10,"PERCN",104.666666666667
2011-08-11,"PERCN",86.2765957446808
2011-08-12,"PERCN",113.125
2011-08-13,"PERCN",139.1875
2011-08-14,"PERCN",182.604166666667
2011-08-15,"PERCN",211.913043478261
2011-08-16,"PERCN",225.875
2011-08-17,"PERCN",230.020833333333
2011-08-18,"PERCN",220.020833333333
2011-08-19,"PERCN",192.625
2011-08-20,"PERCN",172.333333333333
2011-08-21,"PERCN",138.041666666667
2011-08-22,"PERCN",125.75
2011-08-23,"PERCN",121.895833333333
2011-08-24,"PERCN",164.9375
2011-08-25,"PERCN",148.541666666667
2011-08-26,"PERCN",134.916666666667
2011-08-27,"PERCN",100.145833333333
2011-08-28,"PERCN",84.9791666666667
2011-08-29,"PERCN",78.9
2011-08-30,"PERCN",187.515151515152
2011-08-31,"PERCN",189.958333333333
2011-09-01,"PERCN",113.708333333333
2011-09-02,"PERCN",80.7708333333333
2011-09-03,"PERCN",149.104166666667
2011-09-04,"PERCN",164.708333333333
2011-09-05,"PERCN",165.145833333333
2011-09-06,"PERCN",179.958333333333
2011-09-07,"PERCN",180.083333333333
2011-09-08,"PERCN",180.3125
2011-09-09,"PERCN",150.791666666667
2011-09-10,"PERCN",129.791666666667
2011-09-11,"PERCN",115.708333333333
2011-09-12,"PERCN",124.583333333333
2011-09-13,"PERCN",160.8125
2011-09-14,"PERCN",165.041666666667
2011-09-15,"PERCN",164.644444444444
2011-09-16,"PERCN",114.729166666667
2011-09-17,"PERCN",96.875
2011-09-18,"PERCN",90.2708333333333
2011-09-19,"PERCN",89.8958333333333
2011-09-20,"PERCN",85.3125
2011-09-21,"PERCN",74.9166666666667
2011-09-22,"PERCN",114.645833333333
2011-09-23,"PERCN",120.020833333333
2011-09-24,"PERCN",119.8125
2011-09-25,"PERCN",102.395833333333
2011-09-26,"PERCN",44.6666666666667
2011-09-27,"PERCN",18.7291666666667
2011-09-28,"PERCN",14.9791666666667
2011-09-29,"PERCN",15.125
2011-09-30,"PERCN",15.2291666666667
2011-10-01,"PERCN",15.0416666666667
2011-10-02,"PERCN",14.8958333333333
2011-10-03,"PERCN",61.3333333333333
2011-10-04,"PERCN",95.6458333333333
2011-10-05,"PERCN",158.916666666667
2011-10-06,"PERCN",157.541666666667
2011-10-07,"PERCN",133.270833333333
2011-10-08,"PERCN",74.2708333333333
2011-10-09,"PERCN",65.0625
2011-10-10,"PERCN",65.2291666666667
2011-10-11,"PERCN",65.1041666666667
2011-10-12,"PERCN",64.9583333333333
2011-10-13,"PERCN",65.2708333333333
2011-10-14,"PERCN",85.125
2011-10-15,"PERCN",70.5833333333333
2011-10-16,"PERCN",64.8125
2011-10-17,"PERCN",112.770833333333
2011-10-18,"PERCN",129.291666666667
2011-10-19,"PERCN",135.208333333333
2011-10-20,"PERCN",135.25
2011-10-21,"PERCN",136.3125
2011-10-22,"PERCN",121.666666666667
2011-10-23,"PERCN",115.041666666667
2011-10-24,"PERCN",105.604166666667
2011-10-25,"PERCN",101.95
2011-10-26,"PERCN",85.0555555555556
2011-10-27,"PERCN",87.5208333333333
2011-10-28,"PERCN",95.4375
2011-10-29,"PERCN",95.2708333333333
2011-10-30,"PERCN",80.7083333333333
2011-10-31,"PERCN",57.3125
2011-11-01,"PERCN",35.1041666666667
2011-11-02,"PERCN",30.625
2011-11-03,"PERCN",19.9166666666667
2011-11-04,"PERCN",26.9791666666667
2011-11-05,"PERCN",29.1875
2011-11-06,"PERCN",31.6041666666667
2011-11-07,"PERCN",22.4166666666667
2011-11-08,"PERCN",17.7916666666667
2011-11-09,"PERCN",19.9444444444444
2011-11-10,"PERCN",17.7083333333333
2011-11-11,"PERCN",16.4166666666667
2011-11-12,"PERCN",16.1666666666667
2011-11-13,"PERCN",17.4791666666667
2011-11-14,"PERCN",21.1875
2011-11-15,"PERCN",16.7916666666667
2011-11-16,"PERCN",48.2708333333333
2011-11-17,"PERCN",56.875
2011-11-18,"PERCN",50.7708333333333
2011-11-19,"PERCN",48.5416666666667
2011-11-20,"PERCN",47.9375
2011-11-21,"PERCN",29.1458333333333
2011-11-22,"PERCN",0
2011-11-23,"PERCN",0
2011-11-24,"PERCN",0
2011-11-25,"PERCN",0
2011-11-26,"PERCN",0
2011-11-27,"PERCN",0
2011-11-28,"PERCN",0
2011-11-29,"PERCN",0
2011-11-30,"PERCN",0
2011-12-01,"PERCN",0
2011-12-02,"PERCN",0
2011-12-03,"PERCN",0
2011-12-04,"PERCN",0
2011-12-05,"PERCN",0
2011-12-06,"PERCN",0
