"RiverReach2_Date","ExtentDry","DiffExtentDry","SumDaysDry","DiffSumDaysDry","UpperLocationDry","DiffUpperLocationDry","Precip_Bernardo_mm","TempMax_Bernardo_C","MnDischarge_Reach2","Diversion_Isleta_Totalcfs","Returns_Totalcfs"
2013-09-30,0,0,0,0,NA,NA,0,27.8,404,295.02,16.4166666666667
2013-10-01,0,0,0,0,NA,NA,0,30.6,260.5,349.52,19.8125
2013-10-02,0,0,0,0,NA,NA,0,31.1,175,358.92,18.375
2013-10-03,0,0,0,0,NA,NA,0,29.4,151,330.87,20
2013-10-04,0,0,0,0,NA,NA,0,28.3,136.5,352.71,23.375
2013-10-05,0,0,0,0,NA,NA,0,26.7,105.2,355.25,25
2013-10-06,0,0,0,0,NA,NA,NA,NA,102.5,358.85,34.5125
2013-10-07,0,0,0,0,NA,NA,0,25,90,374.94,27.1666666666666
2013-10-08,0,0,0,0,NA,NA,0,26.7,73.6,369.23,29.8571428571429
2013-10-09,0,0,0,0,NA,NA,0,28.9,58.45,380.52,20.4285714285714
2013-10-10,0,0,0,0,NA,NA,0,27.2,43.7,367.25,20.75
2013-10-11,0,0,0,0,NA,NA,0,23.3,75.9,330.65,24.75
2013-10-12,0,0,0,0,NA,NA,0,27.8,111.2,313.92,27
2013-10-13,0,0,0,0,NA,NA,NA,NA,140.5,295.29,21.8333333333333
2013-10-14,0,0,0,0,NA,NA,0,27.8,158.5,309.02,24.75
2013-10-15,0,0,0,0,NA,NA,0,25,137,350.65,301.136363636364
2013-10-16,0,0,0,0,NA,NA,NA,NA,108.2,347.81,265.615
2013-10-17,0,0,0,0,NA,NA,0,22.2,615.5,324.96,25.4878048780488
2013-10-18,0,0,0,0,NA,NA,0,22.8,1160,335.08,25.3333333333333
2013-10-19,0,0,0,0,NA,NA,0,25,1215,308.33,22.5
2013-10-20,0,0,0,0,NA,NA,0,22.8,1225,0,0
2013-10-21,0,0,0,0,NA,NA,0,26.1,1260,323.97,90.9310344827586
2013-10-22,0,0,0,0,NA,NA,0,23.3,1285,297.31,58.4416666666667
2013-10-23,0,0,0,0,NA,NA,0,25,1605,290.63,138.028409090909
2013-10-24,0,0,0,0,NA,NA,0,NA,1003.5,249.38,351.919117647059
2013-10-25,0,0,0,0,NA,NA,6.6,27.2,723,229.6,54.0208333333333
2013-10-26,0,0,0,0,NA,NA,9.4,22.8,490.5,219.9,60.8214285714286
2013-10-27,0,0,0,0,NA,NA,0,23.3,358.5,240.13,40.6875
2013-10-28,0,0,0,0,NA,NA,0,22.8,302.5,240.88,55.5714285714286
2013-10-29,0,0,0,0,NA,NA,0,24.4,248.5,240.83,42.3974358974359
2013-10-30,0,0,0,0,NA,NA,0,23.3,214.5,247.71,37.8023255813953
2013-10-31,0,0,0,0,NA,NA,0,21.7,325,165.06,48.4016472868217
2013-11-01,0,0,0,0,NA,NA,0,20,512.5,90.75,0
2013-11-02,0,0,0,0,NA,NA,0,21.7,574.5,86.19,0
2013-11-03,0,0,0,0,NA,NA,0,21.1,555.5,101,0
2013-11-04,0,0,0,0,NA,NA,0,23.9,558,90.1,0
2013-11-05,0,0,0,0,NA,NA,0.3,22.8,560.5,82.37,0
2013-11-06,0,0,0,0,NA,NA,0,18.3,574,89.94,0
2013-11-07,0,0,0,0,NA,NA,0,17.2,610,100.75,0
2013-11-08,0,0,0,0,NA,NA,0,20,786.5,92.48,0
2013-11-09,0,0,0,0,NA,NA,0,22.2,846.5,90,0
2013-11-10,0,0,0,0,NA,NA,0,25,821.5,89.81,0
2013-11-11,0,0,0,0,NA,NA,0,21.1,824,91.9,0
2013-11-12,0,0,0,0,NA,NA,0,21.1,830,102.29,0
2013-11-13,0,0,0,0,NA,NA,0,18.3,820,126.6,0
2013-11-14,0,0,0,0,NA,NA,0,13.9,755.5,118.85,0
2013-11-15,0,0,0,0,NA,NA,0,21.1,751.5,68.59,0
2013-11-16,0,0,0,0,NA,NA,1.5,12.8,804.5,4.29,0
2013-11-17,0,0,0,0,NA,NA,0,21.1,874.5,1,0
2013-11-18,0,0,0,0,NA,NA,0,20,881,1,0
2013-11-19,0,0,0,0,NA,NA,0,17.2,874.5,0,0
2013-11-20,0,0,0,0,NA,NA,0,21.7,869,0,0
2013-11-21,0,0,0,0,NA,NA,0.3,21.7,855.5,0,0
2013-11-22,0,0,0,0,NA,NA,0.8,NA,904,0,0
2013-11-23,0,0,0,0,NA,NA,0,16.7,963,0,0
2013-11-24,0,0,0,0,NA,NA,0,1.7,927.5,0,0
2013-11-25,0,0,0,0,NA,NA,0,5,888,0,0
2013-11-26,0,0,0,0,NA,NA,0,10,884,0,0
2013-11-27,0,0,0,0,NA,NA,0,12.8,911.5,0,0
2013-11-28,0,0,0,0,NA,NA,0,NA,942,0,0
2013-11-29,0,0,0,0,NA,NA,0,14.4,945,0,0
2013-11-30,0,0,0,0,NA,NA,0,16.1,937,0,0
2013-12-01,0,0,0,0,NA,NA,0,15,937.5,0,0
2013-12-02,0,0,0,0,NA,NA,0,17.8,937.5,0,0
2013-12-03,0,0,0,0,NA,NA,0,15.6,942,0,0
2013-12-04,0,0,0,0,NA,NA,0,21.1,833.5,0,0
2013-12-05,0,0,0,0,NA,NA,0,19.4,764.5,0,0
2013-12-06,0,0,0,0,NA,NA,0,6.7,771,0,0
2013-12-07,0,0,0,0,NA,NA,0,10,755.5,0,0
2013-12-08,0,0,0,0,NA,NA,0,4.4,789.5,0,0
2013-12-09,0,0,0,0,NA,NA,0,14.4,807,0,0
2013-12-10,0,0,0,0,NA,NA,0,14.4,800.5,0,0
2013-12-11,0,0,0,0,NA,NA,0,5.6,803,0,0
2013-12-12,0,0,0,0,NA,NA,0,11.7,758,0,0
2013-12-13,0,0,0,0,NA,NA,0,2.8,684.5,0,0
2013-12-14,0,0,0,0,NA,NA,0,13.3,638.5,0,0
2013-12-15,0,0,0,0,NA,NA,0,13.3,648,0,0
2013-12-16,0,0,0,0,NA,NA,0,15,639,0,0
2013-12-17,0,0,0,0,NA,NA,0,17.8,619.5,0,0
2013-12-18,0,0,0,0,NA,NA,0,18.9,587.5,0,0
2013-12-19,0,0,0,0,NA,NA,0,18.9,608.5,0,0
2013-12-20,0,0,0,0,NA,NA,NA,NA,627,0,0
2013-12-21,0,0,0,0,NA,NA,6.4,15,641,0,0
2013-12-22,0,0,0,0,NA,NA,0,10,666.5,0,0
2013-12-23,0,0,0,0,NA,NA,0,11.7,688.5,0,0
2013-12-24,0,0,0,0,NA,NA,0,12.8,680.5,0,0
2013-12-25,0,0,0,0,NA,NA,NA,NA,678.5,0,0
2013-12-26,0,0,0,0,NA,NA,0,13.3,667,0,0
2013-12-27,0,0,0,0,NA,NA,0,13.9,672,0,0
2013-12-28,0,0,0,0,NA,NA,0,16.1,672.5,0,0
2013-12-29,0,0,0,0,NA,NA,0,13.3,671,0,0
2013-12-30,0,0,0,0,NA,NA,0,12.8,673,0,0
2013-12-31,0,0,0,0,NA,NA,0,15,673,0,0
2014-01-01,0,0,0,0,NA,NA,NA,NA,642.5,0,0
2014-01-02,0,0,0,0,NA,NA,0,19.4,616,0,0
2014-01-03,0,0,0,0,NA,NA,0,14.4,618.5,0,0
2014-01-04,0,0,0,0,NA,NA,0,15,618.5,0,0
2014-01-05,0,0,0,0,NA,NA,0,19.4,612.5,0,0
2014-01-06,0,0,0,0,NA,NA,0,11.7,612,0,0
2014-01-07,0,0,0,0,NA,NA,0,11.7,606.5,0,0
2014-01-08,0,0,0,0,NA,NA,0,10,603,0,0
2014-01-09,0,0,0,0,NA,NA,0,15.6,500,0,0
2014-01-10,0,0,0,0,NA,NA,0,14.4,481,0,0
2014-01-11,0,0,0,0,NA,NA,0,18.9,472,0,0
2014-01-12,0,0,0,0,NA,NA,0,18.3,510,0,0
2014-01-13,0,0,0,0,NA,NA,0,21.1,548.5,0,0
2014-01-14,0,0,0,0,NA,NA,0,13.3,547,0,0
2014-01-15,0,0,0,0,NA,NA,0,17.8,547.5,0,0
2014-01-16,0,0,0,0,NA,NA,0,16.7,540,0,0
2014-01-17,0,0,0,0,NA,NA,0,18.3,535,0,0
2014-01-18,0,0,0,0,NA,NA,0,15,547,0,0
2014-01-19,0,0,0,0,NA,NA,0,19.4,539,0,0
2014-01-20,0,0,0,0,NA,NA,0,17.2,544,0,0
2014-01-21,0,0,0,0,NA,NA,0,21.1,547.5,0,0
2014-01-22,0,0,0,0,NA,NA,0,16.7,531,0,0
2014-01-23,0,0,0,0,NA,NA,0,15.6,548,0,0
2014-01-24,0,0,0,0,NA,NA,0,6.7,610,0,0
2014-01-25,0,0,0,0,NA,NA,0,10.6,599,0,0
2014-01-26,0,0,0,0,NA,NA,0,14.4,570,0,0
2014-01-27,0,0,0,0,NA,NA,0,19.4,552.5,0,0
2014-01-28,0,0,0,0,NA,NA,0,15.6,542.5,0,0
2014-01-29,0,0,0,0,NA,NA,0,15,508,0,0
2014-01-30,0,0,0,0,NA,NA,0,16.1,550,0,0
2014-01-31,0,0,0,0,NA,NA,0,23.3,549,0,0
2014-02-01,0,0,0,0,NA,NA,0,19.4,550.5,0,0
2014-02-02,0,0,0,0,NA,NA,0,12.8,543.5,0,0
2014-02-03,0,0,0,0,NA,NA,0,12.8,534,0,0
2014-02-04,0,0,0,0,NA,NA,0,15.6,532,0,0
2014-02-05,0,0,0,0,NA,NA,0,10,552.5,0,0
2014-02-06,0,0,0,0,NA,NA,0,7.2,554,0,0
2014-02-07,0,0,0,0,NA,NA,0,4.4,539.5,0,0
2014-02-08,0,0,0,0,NA,NA,0,15.6,539.5,0,0
2014-02-09,0,0,0,0,NA,NA,0,20,542,0,0
2014-02-10,0,0,0,0,NA,NA,0,22.8,561.5,0,0
2014-02-11,0,0,0,0,NA,NA,0,21.7,540.5,0,0
2014-02-12,0,0,0,0,NA,NA,0,17.8,539.5,0,0
2014-02-13,0,0,0,0,NA,NA,0,20,520.5,0,0
2014-02-14,0,0,0,0,NA,NA,0,23.9,520,0,0
2014-02-15,0,0,0,0,NA,NA,0,27.8,531.5,0,0
2014-02-16,0,0,0,0,NA,NA,0,27.8,529,0,0
2014-02-17,0,0,0,0,NA,NA,0,26.1,519.5,0,0
2014-02-18,0,0,0,0,NA,NA,0,23.3,534,0,0
2014-02-19,0,0,0,0,NA,NA,0,25.6,533,0,0
2014-02-20,0,0,0,0,NA,NA,0,24.4,542,0,0
2014-02-21,0,0,0,0,NA,NA,0,18.3,570.5,0,0
2014-02-22,0,0,0,0,NA,NA,0,19.4,624,0,0
2014-02-23,0,0,0,0,NA,NA,0,23.3,684,0,0
2014-02-24,0,0,0,0,NA,NA,0,23.9,751,0,0
2014-02-25,0,0,0,0,NA,NA,0,25,797,0,0
2014-02-26,0,0,0,0,NA,NA,0,22.2,813,0,0
2014-02-27,0,0,0,0,NA,NA,0,22.8,807.5,0,0
2014-02-28,0,0,0,0,NA,NA,0,24.4,718,0,0
2014-03-01,0,0,0,0,NA,NA,0,23.9,646.5,11,114.333333333333
2014-03-02,0,0,0,0,NA,NA,1,21.7,613,85.96,127.219130434783
2014-03-03,0,0,0,0,NA,NA,0,18.9,624.5,126.94,138.596669750232
2014-03-04,0,0,0,0,NA,NA,0,19.4,614.5,121.52,130.801136363637
2014-03-05,0,0,0,0,NA,NA,0,19.4,577,135.44,106.772727272727
2014-03-06,0,0,0,0,NA,NA,0,18.3,498,150.21,72.9580067189249
2014-03-07,0,0,0,0,NA,NA,0,22.8,518,137.38,7.81976744186047
2014-03-08,0,0,0,0,NA,NA,0,23.9,601.5,121.04,4.71794871794872
2014-03-09,0,0,0,0,NA,NA,0,17.8,586,180.67,10.6345108695652
2014-03-10,0,0,0,0,NA,NA,0,20.6,549,255.97,4
2014-03-11,0,0,0,0,NA,NA,0,25,532,148.9,12.9166666666667
2014-03-12,0,0,0,0,NA,NA,0,23.9,411.5,272.65,19.1070921985816
2014-03-13,0,0,0,0,NA,NA,0,16.7,335,303.27,22.1009615384615
2014-03-14,0,0,0,0,NA,NA,0,20,332.5,306.94,30.9671985815603
2014-03-15,0,0,0,0,NA,NA,0,21.1,343,305.33,23.1666666666667
2014-03-16,0,0,0,0,NA,NA,0,18.3,418.5,293.79,13
2014-03-17,0,0,0,0,NA,NA,0,19.4,359,357.76,20.8421052631579
2014-03-18,0,0,0,0,NA,NA,0,NA,287,368.7,13
2014-03-19,0,0,0,0,NA,NA,0,NA,244,360.1,13
2014-03-20,0,0,0,0,NA,NA,0,27.2,187.5,369.85,13
2014-03-21,0,0,0,0,NA,NA,0,25,194.5,358.94,13.3333333333333
2014-03-22,0,0,0,0,NA,NA,0,26.7,194.5,325.25,13
2014-03-23,0,0,0,0,NA,NA,0,23.9,182.5,300.87,13
2014-03-24,0,0,0,0,NA,NA,0,21.1,155.5,285.17,15.5833333333333
2014-03-25,0,0,0,0,NA,NA,0,27.2,137,259.23,13
2014-03-26,0,0,0,0,NA,NA,0,23.3,128.5,222.69,13
2014-03-27,0,0,0,0,NA,NA,0,24.4,115,221.96,13
2014-03-28,0,0,0,0,NA,NA,0,23.9,114,227.42,13.0416666666667
2014-03-29,0,0,0,0,NA,NA,0,25,110.5,238.5,13
2014-03-30,0,0,0,0,NA,NA,0,25,107.5,272.53,13
2014-03-31,0,0,0,0,NA,NA,0,27.2,114,268.5,13
2014-04-01,0,0,0,0,NA,NA,0,25.6,106,224.66,13.0833333333333
2014-04-02,0,0,0,0,NA,NA,0,26.7,100.75,221.06,13
2014-04-03,0,0,0,0,NA,NA,0,25.6,108.5,212.48,13
2014-04-04,0,0,0,0,NA,NA,0,17.8,123.5,227.42,24.5208333333333
2014-04-05,0,0,0,0,NA,NA,0,21.1,131,266.69,29.625
2014-04-06,0,0,0,0,NA,NA,0,21.7,114,290.25,16.9583333333333
2014-04-07,0,0,0,0,NA,NA,0,22.2,99.6,291.92,13
2014-04-08,0,0,0,0,NA,NA,0,25.6,94.95,274.4,13
2014-04-09,0,0,0,0,NA,NA,0,27.2,92.8,269.9,12.8125
2014-04-10,0,0,0,0,NA,NA,0,30.6,92.65,251.44,13
2014-04-11,0,0,0,0,NA,NA,0,33.3,97.75,250.72,13.0434782608696
2014-04-12,0,0,0,0,NA,NA,0,29.4,93,246.21,13.3478260869565
2014-04-13,0,0,0,0,NA,NA,0,27.8,94.65,258.42,13.3913043478261
2014-04-14,0,0,0,0,NA,NA,0,28.3,93.95,403.58,13.1333333333333
2014-04-15,0,0,0,0,NA,NA,0,17.2,94.95,392.58,13.3636363636364
2014-04-16,0,0,0,0,NA,NA,0,22.2,95.9,392.05,13.3783783783784
2014-04-17,0,0,0,0,NA,NA,0,28.9,94.15,395.71,14.0666666666667
2014-04-18,0,0,0,0,NA,NA,0,28.3,91.85,394.04,14.609756097561
2014-04-19,0,0,0,0,NA,NA,3,27.8,96.55,399.21,15.4186046511628
2014-04-20,0,0,0,0,NA,NA,5.6,20,100.8,422.96,16.325
2014-04-21,0,0,0,0,NA,NA,0,24.4,104.2,473.79,17.3333333333333
2014-04-22,0,0,0,0,NA,NA,0,30.6,113.5,452.44,17.5227272727273
2014-04-23,0,0,0,0,NA,NA,0,30.6,129.5,442.61,17.1578947368421
2014-04-24,0,0,0,0,NA,NA,0,29.4,136,452.42,16.5454545454546
2014-04-25,0,0,0,0,NA,NA,0,26.7,128.5,448.69,19.0222222222222
2014-04-26,0,0,0,0,NA,NA,0,29.4,125.5,434.21,19.925
2014-04-27,0,0,0,0,NA,NA,0,26.1,143,525.77,45.5726744186046
2014-04-28,0,0,0,0,NA,NA,0,20.6,208.5,455.23,113.9375
2014-04-29,0,0,0,0,NA,NA,0,24.4,241.5,456.96,54.6114130434783
2014-04-30,0,0,0,0,NA,NA,0,24.4,181,463.06,15.0238095238095
2014-05-01,0,0,0,0,NA,NA,0,21.1,166.5,447.73,15.9510869565217
2014-05-02,0,0,0,0,NA,NA,0,22.8,164.5,440.25,40.1875
2014-05-03,0,0,0,0,NA,NA,0,27.2,156.5,411.62,41.1041666666666
2014-05-04,0,0,0,0,NA,NA,0,31.1,147,403.81,38.2320736434109
2014-05-05,0,0,0,0,NA,NA,0,33.3,145,422.65,27.1356589147287
2014-05-06,0,0,0,0,NA,NA,0,32.2,117,404.13,13.5492424242424
2014-05-07,0,0,0,0,NA,NA,0,31.7,109.5,363.73,8.71675531914894
2014-05-08,0,0,0,0,NA,NA,0,31.7,111,418.88,5.87878787878788
2014-05-09,0,0,0,0,NA,NA,0,23.3,370.5,403.79,6.21111111111111
2014-05-10,0,0,0,0,NA,NA,0,28.9,718,401.83,7.16279069767442
2014-05-11,0,0,0,0,NA,NA,0,30.6,796,388.69,8.59861111111111
2014-05-12,0,0,0,0,NA,NA,0,29.4,854,369.65,6.58695652173913
2014-05-13,0,0,0,0,NA,NA,0,29.4,919.5,363.19,8.01190476190476
2014-05-14,0,0,0,0,NA,NA,0,29.4,937.5,370.21,9.90425531914894
2014-05-15,0,0,0,0,NA,NA,0,23.3,879,464.9,7.34042553191489
2014-05-16,0,0,0,0,NA,NA,0,28.3,815,501.96,7.58139534883721
2014-05-17,0,0,0,0,NA,NA,0,33.9,769,451.44,7.3939393939394
2014-05-18,0,0,0,0,NA,NA,0,33.9,675.5,415.21,8.25189393939394
2014-05-19,0,0,0,0,NA,NA,0,35,646,413.58,9.42361111111111
2014-05-20,0,0,0,0,NA,NA,0,35,553,416.5,9.32575757575758
2014-05-21,0,0,0,0,NA,NA,0,35,427.5,409.5,6.99431818181818
2014-05-22,0,0,0,0,NA,NA,0,35,312.5,374.42,5.26829268292683
2014-05-23,0,0,0,0,NA,NA,0.3,30,269,316.77,5.46153846153846
2014-05-24,0,0,0,0,NA,NA,0,29.4,236.5,372.56,7.77702702702703
2014-05-25,0,0,0,0,NA,NA,2,27.8,296.5,159.37,17.6325
2014-05-26,0,0,0,0,NA,NA,0.3,26.1,485.5,208.04,10.2518939393939
2014-05-27,0,0,0,0,NA,NA,0,31.1,527.5,348.96,6.48837209302326
2014-05-28,0,0,0,0,NA,NA,0,36.1,505,400.06,9.58522727272727
2014-05-29,0,0,0,0,NA,NA,0.5,36.7,526,365.45,6.58620689655172
2014-05-30,0,0,0,0,NA,NA,0,33.3,509.5,409.4,7.49166666666666
2014-05-31,0,0,0,0,NA,NA,0.3,33.3,468.5,424.85,7.4
2014-06-01,0,0,0,0,NA,NA,0,36.7,359,410.42,6.75
2014-06-02,0,0,0,0,NA,NA,0,39.4,252.5,459.7,6.25
2014-06-03,0,0,0,0,NA,NA,0,39.4,202,472.65,6.26111111111111
2014-06-04,0,0,0,0,NA,NA,0,40.6,188.5,479.4,7.18452380952381
2014-06-05,0,0,0,0,NA,NA,0,40,480.5,406.92,6.70535714285715
2014-06-06,0,0,0,0,NA,NA,0,40,694.5,409.85,7.29047619047619
2014-06-07,0,0,0,0,NA,NA,0,38.9,633,449.06,6.76666666666667
2014-06-08,0,0,0,0,NA,NA,0,36.7,586,433.1,8.13907657657657
2014-06-09,0,0,0,0,NA,NA,0,35.6,505.5,428.42,13.7670454545454
2014-06-10,0,0,0,0,NA,NA,0.3,36.1,413,445.9,15.5972222222223
2014-06-11,0,0,0,0,NA,NA,0,38.9,395,476.33,0.375
2014-06-12,0,0,0,0,NA,NA,0.5,NA,332,479.6,0.0625
2014-06-13,0,0,0,0,NA,NA,0,37.8,256,464.96,0.208333333333333
2014-06-14,0,0,0,0,NA,NA,1.3,35,203,442.67,17.2125
2014-06-15,0,0,0,0,NA,NA,0,37.2,175,409.77,17.0509259259259
2014-06-16,0,0,0,0,NA,NA,0,36.7,162.5,394.29,15.4395161290323
2014-06-17,0,0,0,0,NA,NA,0,36.7,130,393.73,13.4740990990991
2014-06-18,0,0,0,0,NA,NA,1.3,36.7,119,366.85,12.2954545454545
2014-06-19,0,0,0,0,NA,NA,0,36.7,116.5,342.81,12.2127659574468
2014-06-20,0,0,0,0,NA,NA,0,35,115.5,325.81,11.7916666666667
2014-06-21,0,0,0,0,NA,NA,0,34.4,114,355.75,11.5833333333333
2014-06-22,0,0,0,0,NA,NA,0,38.9,116,362.08,10.9166666666667
2014-06-23,0,0,0,0,NA,NA,0,38.3,125.5,316.38,10.6458333333333
2014-06-24,0,0,0,0,NA,NA,0,38.3,132,331.85,10.0625
2014-06-25,0,0,0,0,NA,NA,0,38.3,111,368.5,9.39583333333333
2014-06-26,0,0,0,0,NA,NA,0,38.3,105.05,392.06,9.02083333333333
2014-06-27,0,0,0,0,NA,NA,0,38.3,94.8,401.02,9.75
2014-06-28,0,0,0,0,NA,NA,0,36.7,80.75,428.44,15.0625
2014-06-29,0,0,0,0,NA,NA,0,38.9,83,439.79,93.6666666666667
2014-06-30,0,0,0,0,NA,NA,0,41.1,106.3,445.69,112.395833333333
2014-07-01,0,0,0,0,NA,NA,0,42.8,68.15,430.27,10.8541666666667
2014-07-02,0,0,0,0,NA,NA,0,36.7,50.7,415.81,12.2708333333333
2014-07-03,0,0,0,0,NA,NA,0,36.1,48.9,507.12,12.8333333333333
2014-07-04,0,0,0,0,NA,NA,23.9,35.6,77.55,468.83,53.6041666666667
2014-07-05,0,0,0,0,NA,NA,0,35.6,160,433.85,66.4375
2014-07-06,0,0,0,0,NA,NA,0,35,174.5,421.44,63.3125
2014-07-07,0,0,0,0,NA,NA,0.5,33.9,151,298.06,66.7291666666666
2014-07-08,0,0,0,0,NA,NA,0,35.6,118,320.23,34.625
2014-07-09,0,0,0,0,NA,NA,0,38.3,91.3,314.1,38.5625
2014-07-10,0,0,0,0,NA,NA,0,36.1,228.5,415.33,22.8958333333333
2014-07-11,0,0,0,0,NA,NA,11.4,35.6,168,379.08,20.9791666666667
2014-07-12,0,0,0,0,NA,NA,0,36.1,190.5,300.87,37.9583333333334
2014-07-13,0,0,0,0,NA,NA,0,35,270,371.65,12.3125
2014-07-14,0,0,0,0,NA,NA,0.8,34.4,237.5,327.04,14.5208333333333
2014-07-15,0,0,0,0,NA,NA,0,35.6,182.5,276.27,31.1041666666667
2014-07-16,0,0,0,0,NA,NA,0,32.8,296,272.58,57.6458333333333
2014-07-17,0,0,0,0,NA,NA,0,33.3,490,235.88,48.2083333333333
2014-07-18,0,0,0,0,NA,NA,0,36.7,739,209,30.3333333333333
2014-07-19,0,0,0,0,NA,NA,0,37.8,664,207.67,23.6458333333333
2014-07-20,0,0,0,0,NA,NA,0,37.8,647.5,208.31,20.4583333333333
2014-07-21,0,0,0,0,NA,NA,0,38.9,664.5,331.87,33.9166666666666
2014-07-22,0,0,0,0,NA,NA,0,38.3,351,379.9,39.3333333333333
2014-07-23,0,0,0,0,NA,NA,0,40.6,158.5,407.62,45.6041666666667
2014-07-24,0,0,0,0,NA,NA,1.3,35.6,141,365.56,79.2083333333333
2014-07-25,0,0,0,0,NA,NA,0,35,130,337.69,56.875
2014-07-26,0,0,0,0,NA,NA,0,37.8,101.3,294.27,48.0208333333333
2014-07-27,0,0,0,0,NA,NA,0.8,40,51.6,295.4,10.8333333333333
2014-07-28,0,0,0,0,NA,NA,0,40,31.65,461.54,11.7708333333333
2014-07-29,0,0,0,0,NA,NA,0.3,32.2,47.95,399.15,11.7291666666667
2014-07-30,0,0,0,0,NA,NA,0,30.6,60.8,503.62,36.7291666666667
2014-07-31,0,0,0,0,NA,NA,0,36.7,120.6,431.94,14.9698581560284
2014-08-01,0,0,0,0,NA,NA,6.1,32.2,238.5,391.46,119.5625
2014-08-02,0,0,0,0,NA,NA,13.5,31.7,401.5,298.04,286.958333333334
2014-08-03,0,0,0,0,NA,NA,1.5,28.3,1515,279.17,331.0625
2014-08-04,0,0,0,0,NA,NA,0.3,29.4,1390,325.98,159.395833333334
2014-08-05,0,0,0,0,NA,NA,NA,NA,853.5,332.54,60.7916666666666
2014-08-06,0,0,0,0,NA,NA,0,33.9,627.5,328.11,63.5833333333333
2014-08-07,0,0,0,0,NA,NA,0,36.1,533.5,314.75,61.6250000000001
2014-08-08,0,0,0,0,NA,NA,1,26.1,467.5,278.31,93.6041666666666
2014-08-09,0,0,0,0,NA,NA,0,33.3,416.5,256.31,91.5208333333334
2014-08-10,0,0,0,0,NA,NA,12.7,35,280,261.5,60.6666666666667
2014-08-11,0,0,0,0,NA,NA,0,32.8,227,284.83,52.0208333333333
2014-08-12,0,0,0,0,NA,NA,0.3,33.3,230.5,321.75,28.7083333333333
2014-08-13,0,0,0,0,NA,NA,0,33.3,162,342.21,29.9791666666666
2014-08-14,0,0,0,0,NA,NA,2.3,30,96.55,339.42,14.5416666666666
2014-08-15,0,0,0,0,NA,NA,0,31.7,105.5,342,36.7291666666666
2014-08-16,0,0,0,0,NA,NA,0,32.8,147.5,323.04,55.8541666666666
2014-08-17,0,0,0,0,NA,NA,0,36.1,178.5,268.92,57.5
2014-08-18,0,0,0,0,NA,NA,0,36.7,143,271.96,47.2708333333333
2014-08-19,0,0,0,0,NA,NA,0,35,94.65,284.25,45.5625
2014-08-20,0,0,0,0,NA,NA,0,34.4,81.95,282.06,27.4375
2014-08-21,0,0,0,0,NA,NA,0,32.8,85.75,226.21,38.3541666666667
2014-08-22,0,0,0,0,NA,NA,0.8,33.9,85.85,241.58,114.9375
2014-08-23,0,0,0,0,NA,NA,18.8,27.2,96.35,287.06,113.25
2014-08-24,0,0,0,0,NA,NA,0,30.6,109.55,316.88,114.958333333334
2014-08-25,0,0,0,0,NA,NA,0,32.8,103.3,253.77,114.5625
2014-08-26,0,0,0,0,NA,NA,0,31.1,65.9,293.73,56.0625
2014-08-27,0,0,0,0,NA,NA,12.7,31.1,61.65,373.65,13.2083333333333
2014-08-28,0,0,0,0,NA,NA,0,30,33.75,351.21,14.1458333333333
2014-08-29,0,0,0,0,NA,NA,0,31.1,39.15,365.21,15.2127659574468
2014-08-30,0,0,0,0,NA,NA,0,32.2,39.6,352.54,17.1041666666667
2014-08-31,0,0,0,0,NA,NA,0,33.9,27.65,329.06,14.6041666666666
2014-09-01,0,0,0,0,NA,NA,0,35.6,22.95,303.35,14.9886363636364
2014-09-02,0,0,0,0,NA,NA,0,35.6,24.55,305.83,11.9583333333333
2014-09-03,0,0,0,0,NA,NA,0,36.7,26.6,293.88,12.0625
2014-09-04,0,0,0,0,NA,NA,0,36.7,19.2,307.48,12.1875
2014-09-05,0,0,0,0,NA,NA,6.9,34.4,16.6,286.67,12.7291666666667
2014-09-06,0,0,0,0,NA,NA,0,30.6,15.55,287.06,12.8125
2014-09-07,0,0,0,0,NA,NA,0,30,14.45,286.87,12.9166666666666
2014-09-08,0,0,0,0,NA,NA,0,30,13.4,282.06,13.6371124031007
2014-09-09,0,0,0,0,NA,NA,0,30,12.315,278.38,13.456560283688
2014-09-10,0,0,0,0,NA,NA,0,33.9,9.985,288.1,12.9791666666667
2014-09-11,0,0,0,0,NA,NA,0.3,32.8,8.18,277.9,12.7916666666666
2014-09-12,0,0,0,0,NA,NA,0,32.8,7.775,275.98,12.9791666666667
2014-09-13,0,0,0,0,NA,NA,0,28.3,8.545,301.35,13.1666666666667
2014-09-14,0,0,0,0,NA,NA,0,26.7,8.325,371.54,15.0448717948718
2014-09-15,0,0,0,0,NA,NA,0,28.3,11.935,374.48,15.4034090909091
2014-09-16,0,0,0,0,NA,NA,33.8,32.8,10.545,377.46,13.125
2014-09-17,0,0,0,0,NA,NA,18.3,22.2,15.75,398.83,23.8541666666667
2014-09-18,0,0,0,0,NA,NA,3.6,26.7,40.05,384.4,49.7734929078014
2014-09-19,0,0,0,0,NA,NA,0.3,26.1,47.5,280.69,26.3541666666667
2014-09-20,0,0,0,0,NA,NA,0,30.6,31.55,272.85,23.8770161290323
2014-09-21,0,0,0,0,NA,NA,0,32.2,21.5,242.83,15.5208333333333
2014-09-22,0,0,0,0,NA,NA,0,31.1,18.2,172.62,15.2632575757576
